date,index,quantity,amount,current_price
2012-11-21,300146.SZ,2300,126396.26999999999,54.954899999999995
2012-11-21,300191.SZ,9500,132752.62,13.97396
2012-11-21,300220.SZ,5700,127408.28099999997,22.352329999999995
2012-11-21,300246.SZ,7800,127813.686,16.38637
2012-11-21,300263.SZ,11700,126954.82799999998,10.850839999999998
2012-11-21,300314.SZ,4800,125597.472,26.16614
2012-11-21,300350.SZ,8200,122466.34399999998,14.934919999999998
2012-11-21,600031.SH,14200,128496.36799999997,9.049039999999998
2012-11-21,600072.SH,10000,130530.39999999998,13.053039999999998
2012-11-21,600132.SH,8000,127967.84,15.99598
2012-11-21,600135.SH,21800,127439.31199999998,5.845839999999999
2012-11-21,600168.SH,23600,128276.14799999999,5.435429999999999
2012-11-21,600386.SH,18700,127661.534,6.82682
2012-11-21,600449.SH,17300,128667.53899999999,7.437429999999999
2012-11-21,600619.SH,20200,127791.664,6.32632
2012-11-21,600649.SH,26900,129518.38899999997,4.814809999999999
2012-11-21,600676.SH,31900,128685.55699999999,4.03403
2012-11-21,600776.SH,32200,128284.15599999999,3.9839799999999994
2012-11-21,600970.SH,11300,127025.899,11.24123
2012-11-21,601001.SH,14800,129925.79599999997,8.778769999999998
2012-11-21,601116.SH,13100,127328.20099999999,9.71971
2012-11-21,601169.SH,18100,131175.044,7.24724
2012-11-21,601991.SH,31300,127831.70399999998,4.084079999999999
2012-12-19,000502.SZ,21300,121318.197,5.69569
2012-12-19,000519.SZ,11000,121781.65999999999,11.07106
2012-12-19,000537.SZ,19000,121531.40999999999,6.396389999999999
2012-12-19,000617.SZ,15800,123995.87199999999,7.847839999999999
2012-12-19,000639.SZ,9300,124372.24799999998,13.373359999999998
2012-12-19,000738.SZ,15100,122281.15899999999,8.09809
2012-12-19,000863.SZ,19300,122870.74799999999,6.366359999999999
2012-12-19,002016.SZ,15300,120225.10499999998,7.857849999999999
2012-12-19,002023.SZ,14000,121221.09999999999,8.65865
2012-12-19,002050.SZ,14100,122369.24699999997,8.678669999999999
2012-12-19,002095.SZ,10600,123401.27799999999,11.64163
2012-12-19,002221.SZ,9700,122342.21999999999,12.612599999999999
2012-12-19,002225.SZ,16800,120408.28799999999,7.167159999999999
2012-12-19,002265.SZ,22100,123883.75999999998,5.605599999999999
2012-12-19,002297.SZ,11100,122888.76599999999,11.07106
2012-12-19,002382.SZ,15300,121756.635,7.957949999999999
2012-12-19,002418.SZ,17600,121209.08799999997,6.886879999999999
2012-12-19,002502.SZ,14300,122673.55099999999,8.57857
2012-12-19,002516.SZ,15900,123189.06599999999,7.747739999999999
2012-12-19,002517.SZ,16200,122594.47199999998,7.5675599999999985
2012-12-19,002570.SZ,6200,122882.75999999998,19.819799999999997
2012-12-19,002621.SZ,10700,121994.87299999999,11.40139
2012-12-19,002648.SZ,7800,121177.05599999998,15.535519999999998
2012-12-19,002665.SZ,4100,124477.35299999997,30.360329999999994
2012-12-19,002686.SZ,6300,125432.30699999999,19.909889999999997
2012-12-19,002688.SZ,5800,125289.16399999998,21.601579999999995
2012-12-19,002691.SZ,10100,123141.01799999998,12.192179999999999
2012-12-19,300001.SZ,12200,122610.48799999997,10.050039999999997
2012-12-19,300011.SZ,11200,125116.99199999998,11.171159999999999
2012-12-19,300025.SZ,21700,122510.38799999999,5.645639999999999
2012-12-19,300040.SZ,8600,121123.002,14.084069999999999
2012-12-19,300125.SZ,11900,123169.04599999999,10.35034
2012-12-19,300137.SZ,9500,120865.745,12.72271
2012-12-19,300152.SZ,12900,125255.12999999998,9.709699999999998
2012-12-19,300156.SZ,10900,121874.75299999998,11.181169999999998
2012-12-19,300165.SZ,10500,119399.27999999997,11.371359999999997
2012-12-19,300166.SZ,11000,121341.21999999997,11.031019999999998
2012-12-19,300187.SZ,5000,124023.9,24.804779999999997
2012-12-19,300190.SZ,6400,120504.38399999998,18.828809999999997
2012-12-19,300260.SZ,10200,123849.726,12.14213
2012-12-19,300276.SZ,10200,123032.90999999999,12.06205
2012-12-19,300334.SZ,6000,123663.54,20.61059
2012-12-19,300335.SZ,9200,122758.63599999998,13.343329999999998
2012-12-19,300336.SZ,5900,121838.71699999998,20.650629999999996
2012-12-19,300342.SZ,8900,122408.286,13.753739999999999
2012-12-19,300345.SZ,8700,122792.66999999998,14.114099999999999
2012-12-19,300350.SZ,8800,122706.58399999999,13.943929999999998
2012-12-19,300353.SZ,4400,120680.55999999998,27.427399999999995
2012-12-19,300355.SZ,4100,121399.27799999998,29.609579999999994
2012-12-19,300356.SZ,7300,123347.22399999997,16.896879999999996
2013-01-21,000411.SZ,14600,120132.012,8.22822
2013-01-21,000537.SZ,16300,123104.772,7.55244
2013-01-21,000631.SZ,17100,123927.80399999999,7.24724
2013-01-21,000709.SZ,46000,123403.28,2.68268
2013-01-21,000711.SZ,14900,121854.733,8.17817
2013-01-21,000729.SZ,21400,125315.18999999999,5.855849999999999
2013-01-21,000792.SZ,4400,121341.22,27.57755
2013-01-21,000825.SZ,33500,122397.27499999998,3.6536499999999994
2013-01-21,000905.SZ,20500,123328.20499999997,6.016009999999999
2013-01-21,002009.SZ,15800,125102.97799999999,7.917909999999999
2013-01-21,002031.SZ,19200,125885.75999999998,6.556549999999999
2013-01-21,002098.SZ,16000,121401.27999999998,7.587579999999999
2013-01-21,002120.SZ,13300,122615.493,9.21921
2013-01-21,002258.SZ,9900,122387.26499999997,12.362349999999998
2013-01-21,002271.SZ,7500,123122.99999999997,16.416399999999996
2013-01-21,002496.SZ,7400,126666.54000000001,17.1171
2013-01-21,002635.SZ,2500,122297.17499999997,48.91886999999999
2013-01-21,300256.SZ,9700,120206.086,12.39238
2013-01-21,600000.SH,12100,125965.84,10.4104
2013-01-21,600027.SH,31000,119469.34999999999,3.8538499999999996
2013-01-21,600036.SH,9200,124968.84399999998,13.583569999999998
2013-01-21,600061.SH,26700,122141.01899999999,4.57457
2013-01-21,600091.SH,28300,124077.95399999998,4.384379999999999
2013-01-21,600096.SH,9400,124956.83199999998,13.293279999999998
2013-01-21,600109.SH,6700,123604.48099999999,18.44843
2013-01-21,600119.SH,22200,123333.20999999999,5.555549999999999
2013-01-21,600160.SH,12500,122247.12499999999,9.77977
2013-01-21,600278.SH,19300,125189.06399999998,6.486479999999999
2013-01-21,600298.SH,7200,121513.39199999998,16.876859999999997
2013-01-21,600309.SH,7700,123785.66199999998,16.07606
2013-01-21,600362.SH,4900,121052.93199999999,24.704679999999996
2013-01-21,600365.SH,12900,121897.77599999998,9.44944
2013-01-21,600376.SH,9600,118678.55999999998,12.362349999999998
2013-01-21,600569.SH,54100,123471.34799999998,2.2822799999999996
2013-01-21,600588.SH,11500,120295.17499999997,10.460449999999998
2013-01-21,600603.SH,26900,128979.851,4.79479
2013-01-21,600638.SH,12500,124249.12499999999,9.939929999999999
2013-01-21,600682.SH,14100,122792.66999999998,8.708699999999999
2013-01-21,600684.SH,8100,125918.79299999998,15.545529999999998
2013-01-21,600716.SH,22800,133056.924,5.83583
2013-01-21,600718.SH,16000,123002.87999999998,7.6876799999999985
2013-01-21,600776.SH,27800,128842.71399999999,4.63463
2013-01-21,600779.SH,6300,119189.06999999998,18.918899999999997
2013-01-21,600781.SH,8700,122183.06099999997,14.044029999999998
2013-01-21,600986.SH,22500,124324.19999999998,5.525519999999999
2013-01-21,601166.SH,7100,128212.08399999999,18.05804
2013-01-21,601328.SH,24700,123376.253,4.99499
2013-01-21,601377.SH,10200,122726.60399999998,12.032019999999997
2013-01-21,601857.SH,13600,124019.896,9.11911
2013-01-21,603008.SH,12200,124564.43999999999,10.210199999999999
2013-02-25,000023.SZ,21000,140840.69999999998,6.7067
2013-02-25,000099.SZ,16800,141261.12,8.4084
2013-02-25,000504.SZ,22000,140059.91999999998,6.366359999999999
2013-02-25,000910.SZ,29000,142532.38999999998,4.91491
2013-02-25,002001.SZ,7700,141282.14099999997,18.348329999999997
2013-02-25,002010.SZ,17600,141821.68,8.05805
2013-02-25,002040.SZ,26400,144023.88,5.45545
2013-02-25,002052.SZ,12600,146053.908,11.591579999999999
2013-02-25,002060.SZ,26900,144866.72199999998,5.38538
2013-02-25,002068.SZ,22900,141205.06399999998,6.16616
2013-02-25,002111.SZ,17300,142521.379,8.23823
2013-02-25,002286.SZ,9800,142144.00199999998,14.504489999999999
2013-02-25,002294.SZ,2900,142329.18699999998,49.079029999999996
2013-02-25,002331.SZ,10400,145120.97599999997,13.953939999999998
2013-02-25,002336.SZ,15400,142438.29599999997,9.249239999999999
2013-02-25,002337.SZ,14400,145441.29599999997,10.100089999999998
2013-02-25,002338.SZ,6800,146686.53999999998,21.57155
2013-02-25,002360.SZ,12200,142394.25199999998,11.67166
2013-02-25,002450.SZ,5300,150139.99,28.3283
2013-02-25,002455.SZ,12800,141837.696,11.081069999999999
2013-02-25,002534.SZ,9300,145225.07999999996,15.615599999999997
2013-02-25,002592.SZ,9800,141849.70799999998,14.474459999999999
2013-02-25,002623.SZ,7300,140884.744,19.29928
2013-02-25,002644.SZ,7000,143012.87,20.43041
2013-02-25,002687.SZ,7200,140756.616,19.54953
2013-02-25,002702.SZ,5200,141581.43999999997,27.227199999999996
2013-02-25,300044.SZ,6800,133345.21199999997,19.609589999999997
2013-02-25,300066.SZ,14800,144148.004,9.73973
2013-02-25,300088.SZ,6700,147547.4,22.022
2013-02-25,300177.SZ,10300,145890.745,14.16415
2013-02-25,300214.SZ,12100,143165.022,11.831819999999999
2013-02-25,300255.SZ,9400,143493.34999999998,15.265249999999998
2013-02-25,300271.SZ,10300,144550.406,14.034019999999998
2013-02-25,300277.SZ,14500,142242.09999999998,9.8098
2013-02-25,300337.SZ,6700,146541.395,21.87185
2013-02-25,300351.SZ,5400,142756.614,26.43641
2013-02-25,300355.SZ,3500,146095.95,41.7417
2013-02-25,600037.SH,21000,141471.33,6.73673
2013-02-25,600155.SH,43100,144097.95399999997,3.3433399999999995
2013-02-25,600160.SH,15200,140588.44799999997,9.249239999999999
2013-02-25,600280.SH,4200,139999.86,33.333299999999994
2013-02-25,600309.SH,8500,142347.205,16.74673
2013-02-25,600521.SH,8900,143967.824,16.17616
2013-02-25,600535.SH,2300,142005.864,61.741679999999995
2013-02-25,600618.SH,16600,142902.75999999998,8.6086
2013-02-25,600629.SH,17400,145783.63799999998,8.378369999999999
2013-02-25,600966.SH,30100,141008.868,4.684679999999999
2013-02-25,601000.SH,41500,142902.75999999998,3.4434399999999994
2013-02-25,601880.SH,49800,141573.43199999997,2.8428399999999994
2013-02-25,603002.SH,16900,153436.283,9.07907
2013-03-25,000049.SZ,2800,136412.27599999998,48.718669999999996
2013-03-25,000063.SZ,11800,135363.228,11.47146
2013-03-25,000553.SZ,18700,142823.68099999998,7.637629999999999
2013-03-25,000581.SZ,3400,134093.95999999996,39.43939999999999
2013-03-25,000609.SZ,23600,143159.01599999997,6.066059999999999
2013-03-25,000650.SZ,21800,140750.61,6.456449999999999
2013-03-25,000657.SZ,11700,143585.44199999998,12.27226
2013-03-25,000780.SZ,16300,140809.669,8.63863
2013-03-25,000898.SZ,40800,143351.20799999996,3.5135099999999992
2013-03-25,000932.SZ,68400,143783.64,2.1021
2013-03-25,000953.SZ,26700,142186.044,5.32532
2013-03-25,000983.SZ,11600,141777.636,12.222209999999999
2013-03-25,002036.SZ,15300,139216.077,9.099089999999999
2013-03-25,002072.SZ,22800,144468.324,6.336329999999999
2013-03-25,002075.SZ,44400,144888.74399999998,3.2632599999999994
2013-03-25,002174.SZ,8200,144382.23799999998,17.60759
2013-03-25,002221.SZ,7400,139777.63799999998,18.888869999999997
2013-03-25,002319.SZ,15500,137467.32999999996,8.868859999999998
2013-03-25,002535.SZ,19400,139819.68,7.207199999999999
2013-03-25,002570.SZ,3700,144962.818,39.17914
2013-03-25,300039.SZ,4600,140578.438,30.560529999999996
2013-03-25,300041.SZ,8200,138800.66199999998,16.92691
2013-03-25,300077.SZ,8700,145348.20299999998,16.70669
2013-03-25,300244.SZ,4200,143909.76599999997,34.26422999999999
2013-03-25,300256.SZ,10300,148159.01099999997,14.384369999999997
2013-03-25,300347.SZ,1800,147603.456,82.00192
2013-03-25,600111.SH,4800,152216.06399999998,31.711679999999998
2013-03-25,600152.SH,23200,136552.416,5.885879999999999
2013-03-25,600215.SH,31400,145841.69599999997,4.644639999999999
2013-03-25,600225.SH,34500,141591.44999999995,4.104099999999999
2013-03-25,600230.SH,8500,137922.78499999997,16.22621
2013-03-25,600315.SH,2000,137717.58,68.85879
2013-03-25,600326.SH,17200,142214.072,8.26826
2013-03-25,600387.SH,11600,141429.28799999997,12.192179999999999
2013-03-25,600397.SH,12100,142074.933,11.741729999999999
2013-03-25,600508.SH,9400,140858.718,14.984969999999999
2013-03-25,600549.SH,4200,148576.428,35.37534
2013-03-25,600569.SH,69000,143663.52,2.08208
2013-03-25,600586.SH,35600,140047.908,3.9339299999999997
2013-03-25,600595.SH,31400,141755.61399999997,4.51451
2013-03-25,600663.SH,12500,141015.87499999997,11.281269999999997
2013-03-25,600664.SH,20800,141373.232,6.79679
2013-03-25,600738.SH,22500,138738.6,6.16616
2013-03-25,600773.SH,13900,140669.52899999998,10.120109999999999
2013-03-25,600777.SH,30200,141779.63799999998,4.69469
2013-03-25,600875.SH,9400,139635.49599999998,14.854839999999998
2013-03-25,600889.SH,24200,139046.908,5.74574
2013-03-25,600971.SH,11800,141387.24599999998,11.981969999999999
2013-03-25,601000.SH,41500,142902.75999999998,3.4434399999999994
2013-03-25,601608.SH,37300,141134.99399999998,3.7837799999999993
2013-03-25,601677.SH,14000,142802.65999999997,10.20019
2013-04-24,000025.SZ,23200,147467.31999999998,6.356349999999999
2013-04-24,000050.SZ,11300,147046.89999999997,13.012999999999998
2013-04-24,000158.SZ,36200,143132.99,3.95395
2013-04-24,000502.SZ,27400,145639.49399999998,5.315309999999999
2013-04-24,000532.SZ,16200,145945.8,9.008999999999999
2013-04-24,000587.SZ,16100,144400.256,8.96896
2013-04-24,000617.SZ,22600,144558.414,6.396389999999999
2013-04-24,000682.SZ,48800,146546.4,3.0029999999999997
2013-04-24,000702.SZ,33900,144219.07499999998,4.25425
2013-04-24,000711.SZ,22200,144666.522,6.516509999999999
2013-04-24,000760.SZ,9700,144674.53,14.9149
2013-04-24,000898.SZ,42900,144717.57299999997,3.3733699999999995
2013-04-24,000908.SZ,20600,141663.522,6.876869999999999
2013-04-24,002001.SZ,8000,143983.84,17.99798
2013-04-24,002044.SZ,21900,145561.41599999997,6.646639999999999
2013-04-24,002071.SZ,28600,147151.00399999996,5.145139999999999
2013-04-24,002084.SZ,22600,140486.346,6.216209999999999
2013-04-24,002120.SZ,19100,145113.96899999998,7.597589999999999
2013-04-24,002123.SZ,15500,143828.68499999997,9.279269999999999
2013-04-24,002274.SZ,23500,144199.055,6.13613
2013-04-24,002289.SZ,6700,149224.07499999998,22.272249999999996
2013-04-24,002418.SZ,19700,142573.43099999998,7.237229999999999
2013-04-24,002493.SZ,15500,144604.46,9.32932
2013-04-24,002549.SZ,15200,144392.248,9.49949
2013-04-24,300130.SZ,12700,146196.05,11.511499999999998
2013-04-24,300137.SZ,10300,146715.569,14.244229999999998
2013-04-24,300163.SZ,12800,146322.17599999998,11.43142
2013-04-24,300230.SZ,22400,147987.83999999997,6.6065999999999985
2013-04-24,300267.SZ,8700,146219.07299999997,16.806789999999996
2013-04-24,600069.SH,27700,145015.87099999998,5.23523
2013-04-24,600113.SH,16300,147009.86299999995,9.019009999999998
2013-04-24,600132.SH,8300,144979.83499999996,17.467449999999996
2013-04-24,600149.SH,20300,145086.94199999998,7.1471399999999985
2013-04-24,600189.SH,23700,143765.62199999997,6.066059999999999
2013-04-24,600193.SH,13800,145735.59,10.56055
2013-04-24,600227.SH,42900,143858.715,3.35335
2013-04-24,600287.SH,24900,145312.167,5.83583
2013-04-24,600485.SH,20100,149089.941,7.417409999999999
2013-04-24,600509.SH,17800,148778.62999999998,8.358349999999998
2013-04-24,600518.SH,8400,145213.06799999997,17.287269999999996
2013-04-24,600556.SH,30000,139038.9,4.63463
2013-04-24,600636.SH,10700,145022.87799999997,13.553539999999998
2013-04-24,600657.SH,34300,143860.717,4.19419
2013-04-24,600723.SH,21500,144194.05,6.7067
2013-04-24,600760.SH,26200,144506.36199999996,5.515509999999999
2013-04-24,600962.SH,21000,145044.9,6.906899999999999
2013-04-24,600973.SH,18100,152554.40199999997,8.42842
2013-04-24,601168.SH,21000,145465.31999999998,6.926919999999999
2013-04-24,601636.SH,23900,144021.87799999997,6.026019999999999
2013-04-24,603003.SH,16300,146357.211,8.97897
2013-05-27,000063.SZ,10600,134011.878,12.642629999999999
2013-05-27,000157.SZ,0,0.0,0.0
2013-05-27,000400.SZ,4400,137417.27999999997,31.231199999999994
2013-05-27,000498.SZ,25800,135585.44999999998,5.255249999999999
2013-05-27,000521.SZ,33800,136688.552,4.04404
2013-05-27,000752.SZ,10500,136636.49999999997,13.012999999999998
2013-05-27,000890.SZ,28400,139299.15999999997,4.9049
2013-05-27,001696.SZ,26600,139257.118,5.23523
2013-05-27,002052.SZ,6900,136065.92999999996,19.719699999999996
2013-05-27,002071.SZ,28600,147151.00399999996,5.145139999999999
2013-05-27,002108.SZ,14100,143963.81999999998,10.210199999999999
2013-05-27,002167.SZ,10400,136272.13599999997,13.103089999999998
2013-05-27,002179.SZ,8700,138032.895,15.865849999999998
2013-05-27,002296.SZ,7200,138378.24,19.219199999999997
2013-05-27,002299.SZ,10800,137837.69999999998,12.762749999999999
2013-05-27,002339.SZ,12600,132180.048,10.49048
2013-05-27,002344.SZ,3300,140555.41499999998,42.592549999999996
2013-05-27,002362.SZ,12200,140806.66599999997,11.541529999999998
2013-05-27,002429.SZ,8700,134026.89299999998,15.405389999999999
2013-05-27,002471.SZ,9200,137585.44799999997,14.954939999999997
2013-05-27,002509.SZ,6300,138107.96999999997,21.921899999999997
2013-05-27,002512.SZ,11300,141730.58899999998,12.542529999999998
2013-05-27,002524.SZ,9800,139495.356,14.234219999999999
2013-05-27,002631.SZ,12700,137551.414,10.83082
2013-05-27,002646.SZ,6100,137692.555,22.57255
2013-05-27,002650.SZ,6500,143403.25999999998,22.062039999999996
2013-05-27,002678.SZ,8900,137731.594,15.47546
2013-05-27,300035.SZ,9600,140011.872,14.58457
2013-05-27,300051.SZ,10300,141354.213,13.723709999999999
2013-05-27,300121.SZ,15100,136942.806,9.06906
2013-05-27,300191.SZ,6500,139499.36,21.46144
2013-05-27,300215.SZ,7400,135555.41999999998,18.318299999999997
2013-05-27,300244.SZ,2900,144564.41999999998,49.849799999999995
2013-05-27,300251.SZ,4000,136095.96,34.02399
2013-05-27,300297.SZ,6000,136156.02,22.69267
2013-05-27,300329.SZ,14900,137217.07999999996,9.209199999999997
2013-05-27,600029.SH,39300,136507.37099999998,3.47347
2013-05-27,600031.SH,14400,134630.49599999998,9.349339999999998
2013-05-27,600091.SH,28600,137417.27999999997,4.804799999999999
2013-05-27,600191.SH,21300,137309.172,6.44644
2013-05-27,600256.SH,6800,140015.876,20.59057
2013-05-27,600316.SH,6700,135408.27300000002,20.21019
2013-05-27,600372.SH,4900,133658.525,27.27725
2013-05-27,600582.SH,15400,137197.06,8.9089
2013-05-27,600676.SH,31600,137281.14399999997,4.344339999999999
2013-05-27,600729.SH,5800,141138.99799999996,24.334309999999995
2013-05-27,600768.SH,20600,137333.196,6.666659999999999
2013-05-27,600793.SH,13200,136360.224,10.330319999999999
2013-05-27,600818.SH,9900,136360.224,13.773759999999998
2013-05-27,600865.SH,27200,137225.088,5.045039999999999
2013-05-27,600988.SH,8600,134982.84799999997,15.695679999999998
2013-06-27,000510.SZ,27000,137567.42999999996,5.095089999999999
2013-06-27,000716.SZ,11300,145350.205,12.862849999999998
